ABC,MCMC,SMC
0.096268,1.421772,0.693056
0.107942,1.380952,0.710988
0.093958,1.394614,0.706986
0.10657,1.419397,0.701122
0.106094,1.392239,0.715158
0.091485,1.40034,0.714895
0.113715,1.408825,0.695445
0.107177,1.421845,0.790665
0.090809,1.419127,0.716164
0.107389,1.403722,0.711054
0.094552,1.418198,0.71229
0.090671,1.420541,0.718925
0.108157,1.393337,0.69642
0.107619,1.423969,0.715823
0.091344,1.406382,0.714764
0.108269,1.40257,0.700011
0.106055,1.434055,0.715875
0.092683,1.421643,0.709674
0.097617,1.391012,0.698908
0.108954,1.392526,0.796512
0.09177,1.403403,0.716844
0.094157,1.421172,0.716257
0.108739,1.366768,0.696233
0.107732,1.372219,0.71212
0.091175,1.419712,0.712613
0.092762,1.424827,0.697334
0.109471,1.415093,0.701622
0.106431,1.405303,0.712133
0.094332,1.41205,0.714999
0.093155,1.424805,0.706181
0.107905,1.399169,0.701819
0.110222,1.383292,0.794922
0.091269,1.411722,0.722138
0.09039,1.42806,0.715151
0.112666,1.419724,0.704734
0.107873,1.424315,0.71974
0.092359,1.366505,0.717909
0.090957,1.416123,0.717335
0.092736,1.423605,0.701221
0.112351,1.408946,0.699417
0.107114,1.427654,0.721616
0.091908,1.400669,0.713593
0.090763,1.407939,0.714393
0.092205,1.40608,0.794326
0.108612,1.379192,0.694395
0.10912,1.433756,0.7024
0.106523,1.416117,0.709426
0.095055,1.422521,0.717012
0.090974,1.407201,0.715226
0.091528,1.405985,0.712485
0.095611,1.418819,0.695764
0.108609,1.403881,0.691665
0.109891,1.407266,0.704376
0.105445,1.424165,0.719782
0.091823,1.399918,0.71771
0.090783,1.423463,0.745624
0.127063,1.46355,0.722164
0.092444,1.377689,0.714706
0.111615,1.434842,0.708392
0.109074,1.430515,0.701395
0.108614,1.416001,0.702225
0.110147,1.417802,0.702796
0.104939,1.407273,0.710607
0.09329,1.399763,0.719623
0.091591,1.412068,0.719763
0.090476,1.423353,0.718372
0.094699,1.416415,0.718264
0.091852,1.412903,0.719085
0.11244,1.475531,0.714786
0.099521,1.386546,0.718397
0.109222,1.40615,0.701033
0.108595,1.414793,0.707503
0.119155,1.413312,0.703449
0.109342,1.421438,0.702374
0.113466,1.403856,0.702292
0.108214,1.422383,0.700518
0.107243,1.41015,0.70067
0.110011,1.419775,0.704302
0.106647,1.408306,0.70506
0.107103,1.434561,0.70529
0.108699,1.471909,0.702122
0.106522,1.44036,0.70283
0.105699,1.355804,0.705716
0.105575,1.426736,0.701125
0.106166,1.428798,0.698506
0.108987,1.394454,0.704977
0.106272,1.426081,0.709206
0.10661,1.428856,0.703486
0.111071,1.403731,0.70356
0.107123,1.40554,0.702325
0.109904,1.42042,0.704881
0.10892,1.447896,0.701184
0.112344,1.487214,0.702789
0.109744,1.424651,0.700802
0.112505,1.432644,0.704876
0.109034,1.436093,0.703205
